Evaluation,RepresentationStage,Representation,ImbalanceStage,ImbalanceMethod,Threshold,MCC_mean,MCC_std,F1_mean,F1_std,Precision_mean,Precision_std,Accuracy_mean,Accuracy_std,Recall_mean,Recall_std,AUROC_mean,AUROC_std,AUPRC_mean,AUPRC_std
LOGO,C4,C4_eos2lm8,B5,B5_class_weight_threshold_tuning,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8044,0.1549,0.4305,0.2313
LOGO,C4,C4_eos2lm8,B5,B5_class_weight_threshold_tuning,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8044,0.1549,0.4305,0.2313
LOGO,C4,C4_eos2lm8,B5,B5_class_weight_threshold_tuning,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8044,0.1549,0.4305,0.2313
LOGO,C4,C4_eos2lm8,B5,B5_class_weight_threshold_tuning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8044,0.1549,0.4305,0.2313
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.35,0.3433,0.2679,0.3303,0.2477,0.5281,0.3826,0.9333,0.0577,0.2988,0.2861,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.4,0.3357,0.2536,0.3141,0.2388,0.5521,0.3688,0.9368,0.0539,0.2676,0.2701,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.3,0.3065,0.2583,0.3071,0.2277,0.436,0.3782,0.925,0.062,0.3123,0.2847,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.45,0.2946,0.2337,0.2599,0.2119,0.5625,0.4031,0.9368,0.0511,0.2077,0.2476,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.25,0.2695,0.2545,0.2869,0.2245,0.3292,0.3085,0.9097,0.0641,0.3421,0.3226,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.5,0.2346,0.228,0.2021,0.2008,0.4688,0.427,0.9354,0.0505,0.1665,0.2476,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.2,0.2274,0.2087,0.255,0.1819,0.2494,0.2079,0.8868,0.0635,0.3603,0.3164,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.15,0.2076,0.1638,0.2336,0.1579,0.1994,0.1709,0.8438,0.0741,0.4391,0.3017,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.1,0.2061,0.1775,0.2238,0.1678,0.1612,0.1342,0.7681,0.0839,0.5771,0.3613,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.05,0.2009,0.1203,0.2092,0.1347,0.1353,0.0983,0.6604,0.0779,0.7028,0.3521,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.55,0.0931,0.1594,0.0843,0.138,0.2188,0.3637,0.9326,0.0517,0.0576,0.1008,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.6,0.0682,0.137,0.0651,0.1257,0.1562,0.301,0.9326,0.0542,0.0462,0.096,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.65,0.0467,0.1052,0.0401,0.0892,0.125,0.2887,0.934,0.0542,0.0254,0.0584,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.7,0.023,0.0681,0.017,0.0494,0.0938,0.272,0.934,0.0572,0.0099,0.0295,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8117,0.1458,0.4295,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B5,B5_class_weight_threshold_tuning,0.75,-0.0022,0.0088,0.0,0.0,0.0,0.0,0.934,0.0605,0.0,0.0,0.8117,0.1458,0.4295,0.2349
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.4,0.3514,0.2577,0.3241,0.244,0.5938,0.3799,0.9382,0.0552,0.2702,0.2719,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.35,0.3411,0.2521,0.3258,0.238,0.5438,0.3552,0.9354,0.0557,0.278,0.2692,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.45,0.3389,0.2679,0.3116,0.2554,0.5625,0.4031,0.9389,0.0527,0.2624,0.278,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.3,0.3118,0.2525,0.3071,0.2286,0.4646,0.3699,0.9285,0.0581,0.2926,0.2704,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.2,0.2845,0.2293,0.3083,0.2085,0.2823,0.2052,0.8965,0.0661,0.4344,0.3222,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.5,0.2822,0.2459,0.2482,0.2218,0.5312,0.427,0.9382,0.0524,0.1999,0.2523,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.25,0.2781,0.2474,0.2987,0.2258,0.3561,0.3052,0.9167,0.0635,0.3129,0.2706,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.15,0.2036,0.1685,0.2297,0.1515,0.1772,0.1233,0.8382,0.0721,0.4687,0.3288,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.1,0.1773,0.1557,0.2035,0.1464,0.1431,0.1145,0.7653,0.0777,0.5333,0.3292,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.05,0.1723,0.1124,0.1904,0.1244,0.1208,0.0892,0.6451,0.062,0.6801,0.3423,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.55,0.1513,0.203,0.1258,0.1585,0.375,0.4655,0.9361,0.053,0.0775,0.0992,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.6,0.0974,0.1631,0.0783,0.1347,0.25,0.4082,0.9375,0.0546,0.0489,0.0868,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.65,0.0525,0.1167,0.0379,0.0828,0.1562,0.3521,0.9368,0.0559,0.0218,0.0478,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8003,0.155,0.4249,0.215
LOGO,C8,C8_morgan_rdkit_eos2lm8,B5,B5_class_weight_threshold_tuning,0.7,-0.0022,0.0088,0.0,0.0,0.0,0.0,0.934,0.0605,0.0,0.0,0.8003,0.155,0.4249,0.215
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.35,0.3149,0.2427,0.3038,0.2216,0.476,0.3706,0.9299,0.0547,0.2988,0.2861,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.4,0.3144,0.2331,0.2927,0.2089,0.5365,0.3763,0.9347,0.054,0.2468,0.2494,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.3,0.3039,0.2582,0.3041,0.2277,0.4329,0.38,0.9229,0.0607,0.3123,0.2847,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.45,0.2808,0.2195,0.2477,0.2061,0.5312,0.386,0.9361,0.0511,0.2092,0.2566,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.25,0.271,0.2633,0.2849,0.2318,0.3634,0.3637,0.9076,0.0656,0.3213,0.286,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.2,0.2336,0.2245,0.2614,0.1963,0.2629,0.2332,0.8812,0.0665,0.3603,0.3164,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.5,0.2232,0.2442,0.1952,0.2168,0.4375,0.4425,0.9347,0.0518,0.1644,0.2558,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.15,0.2155,0.1677,0.2414,0.1509,0.2047,0.1619,0.8458,0.0703,0.4426,0.3025,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.1,0.2135,0.1613,0.231,0.162,0.1659,0.1319,0.766,0.0847,0.5937,0.3521,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.05,0.1922,0.1235,0.2045,0.1359,0.1319,0.0989,0.6569,0.0798,0.6926,0.3506,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.55,0.1144,0.1668,0.0963,0.1403,0.2812,0.407,0.9333,0.052,0.0644,0.1015,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.6,0.0703,0.1356,0.0651,0.1257,0.1562,0.301,0.9326,0.053,0.0462,0.096,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.65,0.0402,0.0959,0.0349,0.0831,0.125,0.2887,0.9333,0.0568,0.0224,0.0557,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.7,0.0308,0.0859,0.0292,0.0821,0.0625,0.1708,0.9347,0.06,0.0194,0.0556,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.8,-0.0022,0.0088,0.0,0.0,0.0,0.0,0.934,0.0605,0.0,0.0,0.8136,0.1306,0.4247,0.2349
LOGO,C7,C7_morgan_chemberta,B5,B5_class_weight_threshold_tuning,0.75,-0.0038,0.0106,0.0,0.0,0.0,0.0,0.9333,0.0605,0.0,0.0,0.8136,0.1306,0.4247,0.2349
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.35,0.3319,0.2696,0.3153,0.2585,0.4938,0.3647,0.9326,0.0522,0.3171,0.3265,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.3,0.3024,0.2165,0.2933,0.2015,0.4156,0.3118,0.9257,0.048,0.3332,0.3221,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.45,0.302,0.2513,0.2707,0.2335,0.5521,0.407,0.9368,0.051,0.2238,0.2669,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.4,0.2972,0.246,0.2659,0.2251,0.5312,0.4171,0.9354,0.0499,0.2363,0.2704,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.5,0.2848,0.2607,0.2541,0.241,0.5312,0.427,0.9361,0.0524,0.2103,0.2717,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.25,0.2577,0.1972,0.2645,0.1804,0.3181,0.2537,0.9076,0.0455,0.3421,0.3226,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.15,0.223,0.1828,0.2425,0.1844,0.2017,0.1629,0.8368,0.0742,0.4739,0.3293,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.55,0.2079,0.2705,0.1899,0.2525,0.375,0.4282,0.934,0.0528,0.1696,0.2835,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.2,0.2028,0.1733,0.2244,0.1621,0.2256,0.1952,0.8764,0.053,0.3535,0.3232,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.1,0.1965,0.1646,0.2115,0.1537,0.153,0.1132,0.7757,0.0777,0.5588,0.3731,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.05,0.1861,0.1097,0.1997,0.1295,0.1324,0.0998,0.659,0.089,0.663,0.3513,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.6,0.1402,0.2157,0.126,0.1983,0.25,0.3651,0.9333,0.0508,0.1201,0.2549,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.65,0.0771,0.1518,0.0678,0.1344,0.1875,0.3594,0.9333,0.0544,0.0477,0.1,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.7,0.012,0.0734,0.0104,0.0417,0.0625,0.25,0.9326,0.0589,0.0057,0.0227,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8059,0.1413,0.4209,0.238
LOGO,C9,C9_morgan_rdkit_chemberta,B4,B4_threshold_tuning_only,0.75,-0.0034,0.0098,0.0,0.0,0.0,0.0,0.9333,0.0602,0.0,0.0,0.8059,0.1413,0.4209,0.238
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.45,0.2909,0.2343,0.2533,0.2171,0.5521,0.407,0.9368,0.0513,0.216,0.2679,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.4,0.2848,0.2402,0.2658,0.2227,0.4792,0.3745,0.9347,0.0533,0.2363,0.2704,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.35,0.2598,0.2434,0.2556,0.2221,0.4115,0.367,0.9285,0.0534,0.242,0.2701,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.6,0.2393,0.2368,0.2073,0.2141,0.4688,0.427,0.9361,0.0539,0.1719,0.2523,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.55,0.2389,0.2372,0.2073,0.2141,0.4688,0.427,0.9354,0.0536,0.1719,0.2523,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.3,0.2306,0.2045,0.2424,0.1867,0.3167,0.2839,0.9146,0.053,0.279,0.2899,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.5,0.2273,0.2178,0.1998,0.1905,0.4271,0.4035,0.9347,0.0507,0.1749,0.251,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.25,0.227,0.1711,0.2367,0.1512,0.2736,0.2615,0.8896,0.0638,0.3638,0.3247,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.1,0.2037,0.1581,0.213,0.1403,0.1453,0.0957,0.7438,0.0695,0.6241,0.3843,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.2,0.1991,0.1665,0.223,0.1576,0.2076,0.1862,0.85,0.0754,0.4077,0.3336,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.15,0.1859,0.1121,0.2047,0.1168,0.161,0.0988,0.8083,0.0707,0.493,0.3428,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.05,0.1562,0.1257,0.1711,0.1119,0.1097,0.0723,0.6396,0.0843,0.6511,0.3823,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.65,0.1218,0.2426,0.1078,0.2107,0.2188,0.407,0.934,0.0587,0.1036,0.2573,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.75,0.0595,0.1861,0.0521,0.1691,0.0938,0.272,0.9347,0.0599,0.0682,0.2495,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.7,0.0583,0.1866,0.0521,0.1691,0.0938,0.272,0.9326,0.058,0.0682,0.2495,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B4,B4_threshold_tuning_only,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.786,0.151,0.4162,0.2427
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.35,0.3041,0.2713,0.288,0.2485,0.5052,0.3996,0.9354,0.0543,0.242,0.2701,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.3,0.2937,0.2527,0.3001,0.2294,0.4146,0.3466,0.925,0.0587,0.2926,0.2704,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.4,0.2843,0.2279,0.2547,0.2005,0.5312,0.3907,0.9361,0.0539,0.203,0.2419,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.45,0.2689,0.2356,0.237,0.209,0.5104,0.4104,0.9368,0.0532,0.1905,0.2471,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.25,0.2676,0.2383,0.2954,0.2184,0.3152,0.2598,0.909,0.0634,0.3359,0.2876,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.2,0.2341,0.2027,0.2683,0.1783,0.2373,0.1593,0.8826,0.0756,0.3776,0.3082,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.55,0.222,0.2045,0.1847,0.1743,0.5,0.4472,0.9375,0.0513,0.1202,0.1208,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.5,0.221,0.2057,0.1847,0.1743,0.5,0.4472,0.9368,0.0508,0.1202,0.1208,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.1,0.1866,0.1277,0.2057,0.1262,0.143,0.0907,0.7653,0.0637,0.559,0.3374,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.15,0.1647,0.1377,0.1981,0.124,0.1545,0.0989,0.8222,0.0722,0.4111,0.3353,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.05,0.1615,0.1314,0.1753,0.1143,0.1107,0.0733,0.6465,0.0631,0.6568,0.3784,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.6,0.1168,0.1768,0.0909,0.1393,0.3125,0.4425,0.9354,0.0522,0.0546,0.0864,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.65,0.0239,0.0863,0.0161,0.0461,0.125,0.3416,0.9326,0.0567,0.0087,0.0249,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.7,0.0155,0.0721,0.0104,0.0417,0.0625,0.25,0.934,0.0591,0.0057,0.0227,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8037,0.1354,0.4027,0.1754
LOGO,C2,C2_rdkit_descriptors_only,B5,B5_class_weight_threshold_tuning,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,0.06,0.0,0.0,0.8037,0.1354,0.4027,0.1754
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.35,0.3385,0.263,0.3211,0.2451,0.5354,0.378,0.934,0.0551,0.2884,0.2878,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.3,0.3083,0.2658,0.3177,0.241,0.4162,0.3395,0.9257,0.0623,0.3156,0.2879,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.25,0.2764,0.2734,0.2969,0.244,0.3365,0.3167,0.909,0.0654,0.3421,0.3226,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.4,0.2379,0.2442,0.2158,0.2176,0.4479,0.4291,0.934,0.052,0.1812,0.2537,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.15,0.2234,0.1715,0.2453,0.1645,0.2131,0.1832,0.8368,0.0864,0.4629,0.3076,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.45,0.2148,0.2401,0.193,0.216,0.4062,0.4171,0.934,0.0517,0.1644,0.2558,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.2,0.2048,0.2111,0.2359,0.1752,0.2314,0.2046,0.8729,0.0787,0.3421,0.3226,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.05,0.1836,0.1013,0.1973,0.125,0.1264,0.0923,0.6451,0.073,0.6951,0.3387,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.1,0.1811,0.1425,0.2037,0.1354,0.1435,0.1054,0.7479,0.0949,0.5607,0.351,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.5,0.1194,0.1794,0.1052,0.1492,0.2812,0.407,0.9333,0.0523,0.0701,0.1055,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.55,0.0881,0.1441,0.0755,0.1269,0.2188,0.3637,0.9333,0.0523,0.0519,0.0958,0.7909,0.1429,0.3956,0.2172
LOGO,C5,C5_chemberta,B5,B5_class_weight_threshold_tuning,0.6,0.0467,0.1052,0.0401,0.0892,0.125,0.2887,0.934,0.0542,0.0254,0.0584,0.7909,0.1429,0.3956,0.2172
